time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1790033181.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033182.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033183.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033184.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033185.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033186.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033187.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033188.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033189.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033190.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033191.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033192.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033193.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033194.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033195.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033196.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033197.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033198.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033199.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,1.24
1790033200.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033201.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033202.0,47.61968333333333,-122.33961833333333,12.1,549622.3706640941,5274242.260218771,10,T,3.62
1790033203.0,47.619620000000005,-122.33962500000001,11.8,549621.9296493384,5274235.217227363,10,T,3.62
